State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Rainfall,Max Temp,Min Temp,Humidity,Sunshine,Wind Speed,Soil pH,Nitrogen,Phosphorus,Potassium,Organic Carbon,Soil Moisture,EC
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25298.30696845286,41.17681399157939,1.6276509745465229,4120.81459818587,32.044394550360316,21.591852198972443,79.95951068552438,6.4314746478071045,14.830750148216811,5.17782324190075,199.16785629331443,35.23569294545971,173.76614831853385,1.3216526972018685,43.15713302930602,0.25587116058938203
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,26966.52536542534,47.056542680878174,1.7449983653144612,4096.5192805974575,32.02779559643004,21.855998650954046,80.60609335120651,6.559781807305942,16.208647016826603,5.411975414275134,198.60646023983836,36.853474685639135,174.5170490791074,1.3711492172463031,41.33194621399647,0.2526755404447898
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25170.922559692142,43.14990208327568,1.714275747380609,4036.9021763347314,32.88369461978078,22.55931252876697,81.51465788622863,6.796598719879036,15.874056330483874,5.273754995619459,196.07470027894556,35.08002926232111,171.52204376194985,1.3420225940134087,43.93851896380992,0.2596140676098939
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25470.076461677378,45.97752537309127,1.8051585138454402,4080.701378976147,32.36971764078761,21.686621070434327,81.00618139803485,6.472202384736374,15.378342532496871,5.386285225419778,204.70543551076628,35.10677576616886,175.87009497544335,1.3413442167965868,41.64988334305643,0.2625779625764985
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24210.314647189978,43.35657387295107,1.7908306647300571,3970.065459552406,32.786668285881206,21.517270634535542,82.78850775952074,6.700243173748299,15.932100569686783,5.233981238477156,197.3070067953547,35.3449389333915,172.18134853221468,1.3005987089561006,41.76485222099123,0.25864686635202083
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,22778.67953895654,40.31730486166301,1.7699579465399462,3789.0459777995848,31.136634108439985,21.823134987859248,80.25159483265293,6.698673001858739,16.16793694189601,5.325150599516963,197.96761354980262,36.99326659943968,174.99677049916932,1.3546840979195047,44.071166256648084,0.25089572731657867
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,23770.587409488235,40.37869549109162,1.6986831160501366,4141.215987688729,32.92377199829246,21.848320559499022,83.30770238481578,6.513948093520225,15.830007846847565,5.162099572336422,193.82679904923734,36.11028450123423,160.21080567294413,1.296098839157409,42.50087044974462,0.2564343073514525
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25311.093167803934,41.892407929417786,1.6551006964292445,4141.630828241013,31.8192448515497,22.863399661067742,81.47392990813425,6.389313826575424,15.956849866477782,5.164189025450525,196.71922121467352,36.37813150357045,169.83518644396747,1.3490313932205602,42.044819477015736,0.25948468018645526
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25016.884418532052,42.82474410683314,1.7118336316535623,4101.12161153825,32.81625663997747,21.835791339175948,80.91267231128417,6.5470837688661785,15.578920397559735,5.166324190096226,202.2631638636653,34.30483923406894,175.0343890298735,1.324405633267977,42.81789493059752,0.2615851146867385
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24786.482956675296,41.46525346100748,1.672897826346936,4420.154425832281,31.374817246791274,22.121241952857694,82.27600520094268,6.4052524627826175,16.542629019114546,5.344228289115339,195.15752762583512,35.41286397696979,178.9041825055533,1.3238422060681134,42.167076930917034,0.2617253684898548
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24264.03762296821,40.089263612023245,1.6522090937608402,4276.257882286973,32.73243073777497,21.052014288626513,80.04443967563196,6.507234215124123,15.900887400560256,5.306540168434967,199.48179235836145,35.03620331531806,174.59704159567247,1.3809505194823477,42.01828718936544,0.2607435622775897
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25339.20889337517,42.538029674139565,1.6787433993356027,3991.336075164837,32.28748836303904,22.379804472851877,79.06053162278238,6.497986052698934,15.192429624404173,5.36516542790923,194.25888123651143,35.61516529260219,163.81905166557507,1.33640442311695,43.3582504887641,0.2567494731606183
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,26065.49571844795,44.199416562283226,1.6957059646865233,4089.7062312034445,31.65148315718032,21.795187243093128,81.68558727585345,6.510101754376611,15.609304792359067,5.216247361480443,202.63302687806853,36.01879586039031,162.24605999725208,1.3094364277154136,42.49671795959526,0.2651531209866512
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,23276.823959881494,39.187105628186,1.6835245949243973,4048.3728205147963,32.04756381231512,22.082236462186557,77.9618679952709,6.496071982969134,15.95271206685284,5.268482063723087,190.65584400707124,36.585502376656954,170.13637314869473,1.332005021452664,41.844742721335365,0.2577492402443667
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24695.549248857256,41.5420036131331,1.6821656078394525,3777.3697837237223,31.788741489286643,21.440596321350295,81.43101017210446,6.817277718821597,15.942288200704834,5.428807069613436,201.49732664583883,36.17710785684098,167.1091639590818,1.3280071748554911,43.4227855640221,0.2594894762970608
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,23946.060102047584,43.0808637288469,1.799079412030839,3925.5591348639064,32.27431650383915,21.847047978344673,79.14631778780654,6.422294003488397,16.01174843441688,5.286510810236608,191.39979875575733,36.85861041428478,170.84540221294947,1.3403835049279316,43.09828393803307,0.26029188789909563
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,26595.64082274228,45.959508876148334,1.7280842820244346,3796.0307342898036,32.24125382055608,22.29225801644168,82.53195252844434,6.436673148197606,15.790196998947032,5.149018600671064,195.37437161342703,35.73668147541509,174.2651535782026,1.356597696176617,43.2640892369957,0.2606231563161177
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,26826.82365218831,45.28398180705873,1.6880113126387528,4012.8017150667547,32.1783376842991,22.419820025439414,79.07656122295174,6.5022424461059956,16.044113006207226,5.191476824029259,191.57817768679635,37.95813711016082,169.63900428134014,1.3593134145043217,43.529219599219,0.2652879883234286
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,23366.97025484167,38.569773726981914,1.6506108111722442,3974.3085555796915,31.37722797025385,22.191033832427546,81.01095943439586,6.29557421254179,16.451441167199146,5.175919725487466,192.1690727586752,36.45510844276395,169.3747161178588,1.3270170275009943,43.29765609329447,0.25685851956407574
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25778.93771761358,43.66627389119816,1.6938740598827304,4154.8825984313735,32.904205337182944,21.95722394472811,81.51462470071354,6.486459972114417,15.644742580624778,5.053050582995234,187.7502262277439,35.986962615993974,170.6065050514795,1.3501399912792074,43.188344601785886,0.2516730850250837
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,26357.704231138745,43.630800636429534,1.6553338733076957,4180.451402863237,33.37002182756791,20.782873231135955,84.19247322781072,6.673987803627516,15.703691334355348,5.279309176779345,198.1818397602175,35.17934558292343,168.18002743728488,1.2994004154433505,43.604040201436504,0.2542489202727975
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24616.626580689626,42.06819404209759,1.7089341589597717,3936.91593465935,31.451153926146628,21.42439661610829,82.63578472777205,6.653808223213176,16.358989768178073,5.163840830055015,194.9684909966648,35.611866436034084,169.7926301051858,1.327241923623396,42.926046160410664,0.2632581734863278
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,20983.86990977424,37.062070197722996,1.7662171161507043,4039.2604579396525,32.43584446362966,21.691397907540505,80.65708784562135,6.518205262402383,16.408196303516803,5.460095109697829,195.28368246442457,35.9342171106841,173.76953251658233,1.3393932724157385,44.102368226178434,0.26386602772962087
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25902.370425553316,42.98064696012333,1.6593325728104746,3905.4594675241133,33.2998670072216,22.440924696439666,80.90901246005059,6.769891259430814,16.15491192238836,5.446071250497129,188.43040372546477,35.70245941952033,170.6547443589859,1.3148315557458439,42.21836948652307,0.2579085136419521
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,27040.857098436765,46.41632905589022,1.7165258071118448,3949.9849901513685,31.425804177751107,22.56311704944616,83.35081228735768,6.818634228018014,16.30699077163879,5.180443224821831,194.7128117652972,36.086333610049245,175.6987887147447,1.337979007317048,43.31153401451355,0.25238129745359955
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,26058.633239112656,42.995251357848815,1.649942687451281,4104.293256496795,31.32541632748497,22.218135219612506,84.34970510438734,6.597635046271271,15.986275245682588,5.097923778808989,200.18082897431273,34.76442226672834,179.87934978810887,1.3300944217227681,44.01228831487825,0.2594081181488461
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,23897.282210266952,39.22763921579737,1.641510481009596,4066.7703700198276,32.31610137398882,21.80658002101253,81.1783007015217,6.5993138992209515,15.747503268973094,5.335188918754257,203.17663791836733,36.93804626846761,167.825999469425,1.3453398122749902,42.975459928872255,0.26038879198829556
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24288.078779128475,39.95598081603555,1.645086100855824,4251.908659505638,32.221127760979066,22.56802114964464,79.68228908539442,6.404989274064525,15.986885570406999,5.249335559233029,198.46776922419906,35.99479312914819,169.73899570712317,1.3585920110071787,41.925950310496575,0.26406601681460534
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25211.68971649859,44.37925537826222,1.7602650150505512,3720.686973107614,31.7618698713196,21.885691236104037,83.38400830285893,6.49904194055806,15.242204450752771,5.182058477816135,194.30761014959592,35.2369597681313,169.2956430024487,1.381516193386341,43.27010730202374,0.2634654628392549
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,26446.240947440983,45.70003847981681,1.7280353215657622,3851.2226894576374,32.17407961844341,22.993186650970674,80.0288412663865,6.600092121849644,16.201687748374496,5.235222605633591,199.99000940040602,35.404571007492194,161.55331115463366,1.3463922488557145,41.966898152048685,0.26458844555702604
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,23499.037705671566,38.62041325596217,1.6434891394144626,3967.9148114760965,31.72261749101613,22.08544646377077,79.75265937915435,6.849386887865674,16.40593528254001,5.318638876977238,197.9020580046686,35.21246787396342,173.28686392968282,1.3507620209889917,43.27594655067691,0.254507770703259
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25521.09094521843,43.82126456613848,1.717060789454564,4189.9586633401095,31.558486948106303,22.48398654618846,79.5675633743924,6.452024126679633,15.736550519444727,5.21876345206698,202.79958322023046,35.55170074495937,169.79011865284403,1.3312072362531857,43.81805059388817,0.2661801981008769
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24672.250483502452,42.63196734304249,1.7279318468150737,4375.104707445484,32.46623182792479,21.484817545764656,81.3240259246643,6.695301735030384,16.182796014790572,5.221463120736043,197.48910006667114,35.52479996774229,170.63818475174597,1.345986771911142,41.57073855870002,0.26470719696035533
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24301.711416373702,42.449110271605214,1.7467539443746494,3750.301006345674,31.632040231585272,21.52561348262613,81.26466807675776,6.5397328552666485,15.81656163515525,5.284713854181365,194.47061769231277,34.73985122175144,172.06450767935044,1.310324101986874,42.648811529399474,0.26012339377332544
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,23655.07376990837,40.42164644606369,1.7087939289153302,3979.7695690260293,31.812887407261695,21.372772634769387,83.21569822607408,6.526682595777472,15.904149976103364,5.146506768660738,198.15196565105765,35.772117379175114,167.64925911430353,1.308875253466373,41.758573321906546,0.25589878490584544
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,22913.29178915854,38.39627801301899,1.6757207286639737,3880.433132151071,32.3404098923511,22.362410122481837,80.11735180619195,6.608568588820049,16.23306324642324,5.268063079447702,194.25878300043203,36.713983797194985,173.36258849369383,1.3304770556927166,42.50402671542285,0.2571451354927792
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24037.524810566647,42.980053309383074,1.788039893795117,4064.233832480354,32.4900002266448,21.942305335515627,80.61877430852493,6.660548575822866,16.192135137884044,5.152744755796273,198.0327672979102,36.590361524867426,173.61456566188204,1.3255019852344943,41.726867736468584,0.26153048002893814
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,26352.952370168918,44.99913114723853,1.7075555905522282,3889.3571320554393,31.68258456785105,22.550991639323602,82.99875444490802,6.896850076281645,15.911481804471801,5.246711992521151,201.03323753389284,35.01736946959978,175.30928202714506,1.3553490673487352,42.59355401634238,0.25498255569389155
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25391.61020301425,43.00559719335237,1.6936931864308138,3733.434883719766,32.16145334599894,22.388446335114434,81.91399339106702,6.456509174569378,15.833077482078826,5.360298541126832,198.0328247109025,35.52268085424508,176.67159838177872,1.3380864638847927,43.10032129487734,0.25778594839348407
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25220.48461714899,45.22271749827308,1.7930947079233883,4290.978859877271,32.17116533706006,22.428852642559935,80.69233146264793,6.52754035557927,16.03035756577041,5.215065330730305,199.21867901149255,35.08141396109019,171.65893144234585,1.3511453340393396,42.37956546235721,0.25724073509628204
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25689.46022029367,43.12341898355644,1.6786424710275003,4015.5805465961366,32.51849999905177,21.943975815169818,84.30968274894944,6.7922783846315316,15.582505890787075,5.281335796745692,198.95616553034534,34.82545416261007,169.4247843872809,1.305760874518518,42.75010741856439,0.2506673955674529
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,22323.37584402664,39.28727117380566,1.7599162173456961,3548.2441308055922,32.73379865883833,22.740799474395356,81.69758596269843,6.650082924189265,16.13577325247714,5.2125623876992835,204.85634695625828,35.997893720418304,168.63191510161496,1.3739801811133954,41.65610532899884,0.26128000862281053
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24750.69556434418,42.26040581580876,1.7074431587566794,4145.318037978459,33.32355049445008,22.434817403010545,80.85014040217254,6.854263222168576,15.710247287317289,5.0996565056220025,191.30606322452132,35.5019125991259,167.30918652704088,1.3473519117120434,42.71099670475363,0.26277610181984684
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25191.95716730593,43.54260885218781,1.7284329503662907,4280.996132915519,31.899463420106926,21.623154948180137,79.94445886375529,6.57493449801187,16.157794930252663,5.187025498911883,200.58855686440705,35.10391140506731,170.51642469596084,1.339531815367108,41.535666202561,0.25021586313737815
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24990.201934941917,43.33060147385904,1.733903614971319,3783.868995521036,32.077233985070535,21.344009942813674,82.06990691678429,6.526425387743743,15.770050382549641,5.204467529633171,200.41603339631868,36.395082972371625,170.08719414763814,1.3719824560065812,41.69101575948062,0.26423553519737636
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,25871.05224136725,40.724097779546625,1.5741183388911284,3663.9244897960034,31.94373117290422,21.811820078961112,81.17619407624551,6.525121056680022,15.566184964807107,5.403358278069766,195.0265967640529,34.56563209177335,170.92954660544484,1.3623103549082882,42.578324097128316,0.2562405007572858
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24298.5518533517,42.02814499363611,1.7296563699469532,3890.784597565087,29.972052522041153,22.049460670274833,79.40782695073297,6.47115832528779,16.10091525551004,5.338776643946582,196.21684141123208,35.86852541434211,175.17211970796697,1.3302261007135305,41.49633686811873,0.2613850783528657
Karnataka,DAKSHIN KANNAD,1997,Whole Year,Arecanut,24250.914822779174,40.782118507269054,1.681673405118801,3880.3434343164777,31.963010800308023,20.906164564058436,80.97040750409569,7.029363002119293,16.41929585462349,5.202083479825934,194.7481315012827,35.67862762044839,172.6266384344504,1.352250104428083,41.03533773585014,0.2592283510353169
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21698.0,181622.0,8.370448889298553,4207.868816187859,32.34994263635765,22.78896860573828,76.29068098011984,6.577752825938786,10.866465749532589,5.2571862641233205,196.62627423270408,35.6162105566609,172.12914168076034,1.3452743790743393,42.56485793327509,0.2592684658779901
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21105.587432086624,162.93047172201526,7.719779051224777,4250.164932614003,33.433423149918106,22.983813027127773,75.87249744306091,6.729856802514353,10.898977656091994,5.298532707178872,193.2663111201879,36.050222090959174,174.23903140475747,1.3319636098633276,42.78889363208588,0.2599993607926263
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21581.87276562903,161.07521402433434,7.463449338875741,4308.267156826411,31.42545209097119,22.44276394184766,75.12770012210615,6.35261678177648,11.02900089425756,5.281372664815856,197.16583369639704,34.859163643281676,171.96890143002636,1.382905413793224,42.39866222577606,0.26297253714399105
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21028.27904382145,178.132085610023,8.471072941290549,4557.241967374633,31.990455399605388,22.73874500742437,72.04827840206417,6.601242875145329,10.953530908063128,5.180236380070434,203.6465330884933,35.057924819835605,172.44136065701525,1.3512445381329434,43.87406082612498,0.25870189223190204
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21902.97840641426,174.47756546825576,7.965928753194598,4247.629052034903,31.64271441688115,22.335362783563134,75.8993103451403,6.5496192294357565,10.536368273455762,5.343662112543992,197.62522087104273,35.21199174752138,177.54755056012488,1.3433395018558763,42.46065179854119,0.2639713034676271
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,20771.27599832517,160.84618756494254,7.743683516501918,4128.8452587941465,32.838060279723464,22.484568971354985,71.54314776658666,6.689839381437378,10.515737537044794,5.231682658799455,199.16967108601224,35.88827573299554,172.84030438925245,1.3469777220123065,42.68590792460616,0.263789547920952
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21510.1476572205,174.85532406111437,8.128969026505922,4314.882841948725,32.58169140433993,22.708751311236803,77.83443727584697,6.565600604517581,10.861015337622195,5.336555850769712,197.48742903401003,35.55594900977067,170.10107025138922,1.3649492105840997,41.78543279605686,0.2542228451673243
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,20594.992382955734,165.2881201295247,8.025646091829389,3755.9905642939852,32.39426613679123,23.29194909430969,74.38128811797522,6.501530396187799,10.701635032419134,5.222629675762471,192.52482595529062,36.95454896126029,173.4898640312085,1.3347028772293814,41.897374930519746,0.2479681080850031
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21616.482104761362,176.0556027134601,8.144507596575169,3995.1866748141033,31.828712528099146,23.03701226325829,72.34976807801247,6.497119354281883,10.956800970134191,5.106531747866393,199.00506639812102,36.962753939975805,170.30578670185693,1.3116174449106979,41.68040391809456,0.25888959822803204
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,20893.002092421775,162.72010399500397,7.788258636800939,4041.732040435618,31.758014930049004,22.59565413395103,75.17859075556672,6.798120857641909,11.043663309081172,5.3890775657578684,198.28298968225837,35.791163974390166,174.61409327397212,1.306191502553775,42.47413408914893,0.2660424977701489
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21173.992663972065,164.45903859270354,7.767030111072701,4401.648058635409,32.091805277327914,23.06074620993658,77.40689706649175,6.617583628231774,10.900476444283635,5.302421885378348,193.31048586493245,35.310362313412284,168.6133418494378,1.3599755296935385,43.40894081284097,0.2619879536405714
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,22519.268198611317,188.0581293616461,8.3509875944034,4099.998143446592,31.893424930391514,21.919165512342325,73.85416938596622,6.636528155745375,11.191117371449051,5.31835568563331,200.15358591227576,36.584590560153806,169.93557157200715,1.3949480023378642,40.81053045242879,0.26384191615160163
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,22657.535815351664,186.444901542583,8.228825193614252,4034.046047473863,32.724172400603315,22.632401767328304,76.76243900080361,6.4678309828852605,10.778019649299068,5.2382052567804145,198.83538526469368,36.1091132785801,178.45808261630356,1.386784303313996,44.70275161531302,0.25397251386156017
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,22065.309048278003,171.97558289571327,7.793934928327433,3909.913870932533,33.17085243499195,22.534526370211154,74.74369335171855,6.629440269420624,10.72695478631807,5.2584555474096275,194.49231750794686,35.23334599030866,167.22932792457954,1.3561682464649008,41.57491867782014,0.2578594375850324
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21749.036651636565,166.46501471784913,7.653902900812989,4240.955813471713,32.66939210255012,22.338014935869747,79.00365687344033,6.478590453744439,11.012233870510629,5.254590179941485,195.70533413472828,35.57044766805312,174.08181050869183,1.361965592192389,40.94354749578628,0.2642202220606164
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21064.013826436432,170.0991218687053,8.075342300393958,4246.017097666302,32.75109885256455,22.801978894641294,76.92160138678177,6.352760392097137,11.33846800845476,5.152540368437013,195.69532293169536,36.48558084343836,176.83861116768034,1.3014678127510395,43.32533915406053,0.2572727030286306
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,23138.12930612579,179.68339592843668,7.765683800585631,4101.074846220619,31.797258273014826,22.978048693030576,74.53881016273812,6.4601696526707455,10.9764085323547,5.269286588607526,200.07165966028066,34.98345312053184,170.5971686444209,1.3661038443815665,43.396201547064436,0.2668621906031126
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,22531.5880011783,178.5753797737904,7.925556767878576,4059.490593615322,33.298105609691454,23.54008462577044,79.87618863525472,6.7974935717163065,10.76830026889988,5.125713905284831,197.08846272504022,35.96627033924939,170.69061061311706,1.3173026707668667,43.40957240263096,0.262286369144904
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,20022.374802281876,156.50230959738212,7.816370992093611,4350.617636075111,32.816839486909736,23.051373362513782,77.53042677053058,6.728515965099565,10.77661184446419,5.245929382221845,197.25751882008169,36.804048531990375,166.5573099159338,1.3777452964157462,43.06476797447326,0.2533281273471559
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,24025.098687518566,193.95361275146394,8.072958004215234,3970.1055339242234,32.26920684433307,22.628094269723906,78.4534386660037,6.502636786511243,11.324916656674022,5.245660558833446,196.5932780666278,34.618600464614595,174.4037960880231,1.3425045239946558,41.93449264875422,0.25824434546947156
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21051.726833473633,175.2912823567635,8.326693755024353,4138.067999332843,31.47803621151477,23.16588310099211,73.749001855734,6.574082457647593,10.567893233386934,5.104727315161315,193.71058209090347,35.39781135320186,173.46642522107726,1.3473217413520353,42.15289808970666,0.2574310798631527
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,20091.258321860732,161.24853100027448,8.025805473061112,4522.524080410836,30.991655258480286,23.253344735548833,74.51932761368599,6.462838606721591,10.81540224530039,5.209995098118708,190.96379836413814,35.52709269013548,170.42456752982054,1.3287380519957714,42.58894092520933,0.2541794549572473
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,21704.793616872317,163.49432781220105,7.532636831207094,3902.0270643174567,32.24912095579385,23.11255497709242,76.1513224831863,6.636477431634717,10.510703492176425,5.144379772732736,192.56345758875963,35.47122939511365,167.3758250652585,1.3520507890818816,42.07392423356513,0.25582568709340175
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,22079.42734421824,178.92985952018512,8.103917584938635,4281.276266280003,31.6040156177197,22.55228209818449,78.8732433773376,6.570418365354693,11.085394235655084,5.193011415797771,196.5642322336686,36.25419694198175,171.97015650984594,1.3271574472357155,42.558574088529376,0.27118073527715764
Karnataka,DAKSHIN KANNAD,1998,Whole Year,Arecanut,20646.56349916795,168.20192198615837,8.146727274635163,4136.524549944363,33.33172748023791,23.049684697531767,79.16784864380597,6.455617427335227,10.77364078903228,5.456052707887543,190.70522242500155,35.62523383527181,170.05930547931686,1.3556473967547247,41.914546161439844,0.2565956630352077
