Crop,Year,Rainfall,Max Temp,Min Temp,Humidity,Sunshine,Wind Speed,Soil pH,Nitrogen,Phosphorus,Potassium,Organic Carbon,Soil Moisture,EC,Area,Yield,Production
Rice,1821,3234.655564006629,30.502428981645952,23.295359988236722,85.01085729450219,7.300986883588656,14.199008454189142,7.387163201657986,260.68453750436527,53.26124315068404,191.75811193515284,2.049000156069475,27.431929685034724,0.34918087505588313,38134.459412754084,8232.63307437551,313947011.83486974
Rice,1822,3021.590232944634,29.160726405069163,20.276015852130516,61.425508081163954,8.277302920055035,20.554867890700358,6.185434572718313,164.6751240976502,49.49695250700994,171.02076561708486,1.433004674775038,33.01554947713919,0.37895331407816146,31176.654804558606,7545.789640058291,235252478.83591187
Rice,1823,3561.9189219397067,34.25859915714236,23.018817551480527,89.97714444159128,7.293468158094726,12.444016406221445,5.176421868501075,246.36289173094735,21.59067863249731,187.8663371910195,3.350575603562394,37.26422533627637,0.3717189483445653,32521.122703675304,6765.21701651753,220012452.71115875
Rice,1824,3687.379335737275,33.456167893159346,25.648788852659152,73.5135923230271,8.805952819119572,23.580259629340958,5.489477836973241,160.40419513127483,26.0466800826456,102.73327384773246,1.236107401889821,40.490203202490704,0.1498320539221603,16629.805884394304,6886.294292585911,114517737.34851609
Rice,1825,3177.2472414324843,34.96737165364151,23.773657080679303,90.71152047344685,7.675355219019429,22.05221395577273,5.705086431428266,176.6159315669584,65.0368850984515,221.0252108900896,3.4762628550016834,32.37853030734279,0.3604126600549482,39044.23507635784,7089.257732687303,276794645.43193066
Rice,1826,3511.205310379527,37.307573256035646,25.15047651105807,75.01479095812564,7.754355338957486,21.318143111270235,5.257809672089832,285.38293600193504,50.315142346871426,223.96861991616123,1.8001240025765295,46.86569685488601,0.37244117511391417,1531.0449225346197,4667.306381381243,7145855.737127181
Rice,1827,4425.910720406334,33.734378881232864,23.791023273018794,75.69559326924119,5.466053858490323,14.92996818054874,6.681296140192596,262.85617941565204,67.4947426235509,218.4427214191831,1.2280152576217258,34.83260914107744,0.140291132011651,27926.91523386304,6326.243811298479,176672474.6668833
Rice,1828,3662.2957520600658,36.877041827583,22.105490075312474,64.0973455749662,4.714958410264179,21.42265947576208,6.545545158290652,165.16840141841854,25.046408366899847,205.14536971886798,1.181907515910484,44.65580177871068,0.5943695590095474,4986.090251453088,4504.789833494574,22461288.673632275
Rice,1829,4219.199350886254,37.472485773838585,25.916006382937226,86.36823648406296,5.881297927654579,11.252510750480031,6.942867289818592,233.76063746037076,45.453320554818575,235.9531577642104,1.2779937057653783,34.778753128725775,0.10794755133719336,23964.371457712186,3058.162245489021,73286936.02885011
Rice,1830,3084.454913522756,29.18817916268072,20.705157480662628,82.72236057406222,7.730224396327117,18.750531476457397,7.405431371186355,206.23058692855562,37.14272517691164,230.28986922841904,1.5589895962986315,48.89667618321834,0.10850813228287144,48524.06250867431,7729.436437318691,375063656.841277
Rice,1831,3110.6948471030983,33.53854284401321,25.815815213714593,78.3084245459552,7.146993190676312,20.436230334769256,6.1363526619194335,244.13371201260952,55.058858715386016,235.17370157364834,1.1136159508536447,28.42889568776691,0.7652880388535912,44622.9254106549,8822.497668718874,393685655.406919
Rice,1832,3683.4851291785694,34.20132597801537,21.664287097886795,66.58424059033165,6.318492024699911,15.300283420390793,6.45914027962718,161.66019554474772,78.46368845996999,247.93161167194043,2.745404285049363,36.08289099032361,0.3166693314004294,40875.95596564048,6644.970658283844,271619528.02098346
Rice,1833,4366.390776740764,36.22537242923169,25.698799479751543,85.40018279359259,7.0670759796789495,16.273645544359283,7.331821208385033,279.9095834250612,22.713120206371364,103.9550461745878,1.941158417195124,44.31659992345499,0.7910932905204612,8370.427664072882,4295.815415663874,35957812.19502363
Rice,1834,3891.1960730282026,31.808908566310215,25.81948638688762,89.4741623097498,8.19164352355569,17.030397396924556,6.037048755844163,191.01106078960595,23.382529799055625,229.708356438258,3.032252522825194,49.991530198583916,0.7976457859517339,28216.153574528744,8138.467336760801,229636244.2353287
Rice,1835,3675.8162029651403,29.29159415151495,25.724306163552335,81.2161122057808,5.143214027517313,20.075510266087853,6.54532060114474,203.72440770492608,26.81345553197774,200.73597933891995,2.3007692522594834,43.16955175206918,0.4641144507783954,42756.89351560846,6738.002759145226,288096066.48064846
Rice,1836,3827.8602581617283,33.60937971535386,25.25992161595007,74.1219003174339,4.670076142253204,10.431740144700084,6.887843139184048,243.04643270301972,62.244786085953415,131.9446242263366,1.3409286889669243,20.436339970036457,0.3454112911646179,29905.966655877022,6814.658901275623,203798961.87272432
Rice,1837,4356.238041740622,31.482554670233004,23.083936934958864,87.42785544594001,5.982713911606351,19.331300503418102,7.155909271866863,292.4280935486463,28.824408855742277,238.98814377422417,2.2302907326988457,27.74733164896875,0.42139502936678297,49021.59618898838,7042.405483336396,345229957.80323434
Rice,1838,3738.9271409893045,31.28751610287508,23.800405125900355,68.40509665723675,4.37931664054332,11.933195828659738,5.320114597394431,172.78540402684416,28.329630358964607,196.13121172048218,1.4547002109978622,30.370018499715897,0.7277518869342083,24224.120372880745,7299.493823974732,176823817.05306348
Rice,1839,3288.433528213006,28.40868616266479,21.013610378432986,69.75066186611855,4.885052421383734,11.330538006355834,5.301589677751502,219.11681520490885,32.38002310434755,154.6404791572113,2.2585431771371423,40.71184485888096,0.12751849788876926,40171.10954654309,6469.019292798211,259867682.66969764
Rice,1840,3941.8505842363616,28.81759031948872,25.241471744640663,92.23053401861347,4.305389799274319,14.153164722208055,7.015503199482653,262.23895355754877,31.07126116138264,131.40239850050654,1.926180256978455,34.53568955573064,0.5327783400712072,19076.76833891885,5877.112478664978,112116313.25726093
Rice,1841,3055.024804335897,30.524369443440207,24.280097515307315,91.33223931905198,6.5583872105783305,17.981702278979736,5.26793002834944,217.11185502351822,51.95703598730139,136.37057554520945,1.6731080773734524,31.31852489313868,0.11404983844440847,16781.879113575735,8614.34078346849,144564825.67131346
Rice,1842,3317.172010494817,31.274973521779145,20.71857279091551,91.16845482589632,6.967962267770243,20.186534787167346,6.972928096518346,224.7663298393586,25.215217285245423,180.56598127278215,2.467102795052198,42.3631842255299,0.40216168236077565,7251.434836982624,8989.471625114096,65186567.70841916
Rice,1843,3968.875861997402,33.707783046689116,22.13658035538708,94.52803370775429,7.028874096784436,13.558401876039916,5.254456181551009,172.9288708776498,34.757463703070485,124.10220598893335,1.4664175601282645,28.55285506081541,0.2213615167063284,44941.50580669483,5976.9326060723415,268612351.42202383
Rice,1844,3120.350618492463,33.245113895702545,22.462380961937967,94.38325159180123,4.560194510840262,15.967833985686124,7.423676083188422,279.826068884097,69.02432425695679,138.68542405674097,1.4272189684751646,40.05929659773293,0.7505631923893101,28281.38175768256,8925.714979901657,252431552.80686468
Rice,1845,4154.239399787905,29.870437485575234,21.94207541842546,74.89027535157459,6.538051893422275,13.636145986226204,5.287092061848009,241.59300636624488,37.31783319441534,187.18573321339184,1.3859067881855058,34.434203055644524,0.47281260278611015,3539.3533042989184,5972.67942828159,21139422.67000662
Rice,1846,3504.906417290881,29.34414676938974,20.380249822836607,94.64860813364808,5.611769224873615,22.148116687819524,5.636601636909409,252.22540833358937,65.61367159338118,189.34581109117664,2.178940471375396,32.355227424418054,0.34420778658009676,46546.92806814347,6941.850497028755,323121815.74500346
Rice,1847,4407.510685231557,29.812330661656603,20.398977604200667,85.93922272515206,6.8723655658995595,22.62743165137408,5.349430941565724,269.2900967789835,32.09763920286467,124.54839142985568,1.4106644948274822,44.43724160694146,0.5656380544873402,26630.205813686847,5821.415983432783,155025505.76590124
Rice,1848,3538.2457261852537,36.77200540813108,22.354670644535812,88.5809803815052,6.195674542851092,15.654166441373613,6.156699464174016,195.2066811246213,64.85656281057507,175.40805851387188,1.5805317378670432,46.987237198237054,0.36872385496124804,27634.090194585442,5240.602738901304,144819288.76079014
Rice,1849,3175.3470610625463,37.39832123613475,23.766248318428506,71.72169651299802,4.696360363316936,21.91037783905444,6.550181889821284,230.01916379644823,73.63355498305745,218.28958168367961,1.379187199331878,29.351662033866447,0.27394239787012603,37453.36833606117,5700.490711350452,213502578.30850384
Rice,1850,3050.298652103669,33.69889684871316,24.574752114444145,90.68679728666123,5.710408743579537,22.318859570080193,5.276579342388018,276.96784376017774,27.649319739918944,159.59309358405508,2.993238414448884,24.497522820463214,0.26047597666284905,36390.37585126025,8869.239844529708,322754971.4574091
Rice,1851,4040.92266670065,33.42724443347596,21.510794353441717,72.09935977263719,4.9079885840071285,23.626758420004425,6.4584794869153015,210.12771251454598,47.720348218647956,242.0925009417723,1.3833785077902006,37.58689496050391,0.4541220752191262,30961.257536297744,7325.161356690806,226796207.25944024
Rice,1852,3027.165275731261,36.72123908944151,25.592709694901675,79.77966142562231,7.483254119384461,23.837490717659435,6.768096585783496,172.8808564371392,54.57730161000879,191.00725695742838,2.060326678255965,42.09332706874169,0.7540569103383105,46352.857132432044,6309.818787171308,292478128.7732873
Rice,1853,4477.261798443502,36.38898086445934,20.7479760872196,92.22946589160803,8.349481810310643,17.78257085689108,6.478188589362324,209.85040558051955,23.28569832932188,150.27958624688515,3.0071336214950284,20.138960690138084,0.33344942018380097,20510.265985956223,3898.0952255176057,79950969.9139521
Rice,1854,3806.0934044068845,37.19855616412761,22.07807596619577,72.14336206636797,7.687506240548742,16.783269113347107,5.561512057349955,217.865927419904,28.451421222787992,126.4580479759335,2.2459194318486992,32.56776348513644,0.7403921307476701,18757.301056715023,4102.473932160931,76951338.62286808
Rice,1855,3019.6416848825006,34.63537372016711,21.068215801218507,93.63746111143092,4.7433136387655646,16.219361855905355,5.21337417019661,299.53113777689214,50.13170061987455,189.30775259800657,1.1676911934710688,42.498814111975335,0.24693391516691005,45004.66018259498,8554.389461077973,384987390.765386
Rice,1856,3307.7094607230106,29.906877206636665,20.219298007088568,76.52234307884997,6.824205666313082,10.985629591425285,6.938819041737526,217.99332521220413,51.4634161596548,166.11441204073424,2.001907652188315,36.78920993924653,0.20866817215149877,9914.478394268284,7810.122221849273,77433288.02511923
Rice,1857,3965.9993148585236,32.087341710980965,20.15231813396207,65.46534090781667,7.579861144236988,19.88385912865227,5.0677399812587085,183.2958242899424,33.86448779528428,200.78391153980925,1.0492763443859103,23.123257459537214,0.6599412597612326,9748.688440662347,7418.832365895867,72323885.32862073
Rice,1858,3979.119161777812,30.381827810467264,20.59664835655607,68.51102668498089,7.611334659278295,22.835447021594284,7.0755496614174795,209.57752944276822,60.08510819423877,130.74764431237315,1.7328693256525332,46.89007455563359,0.10910134645751524,5189.9180118689355,7079.177232201199,36740349.42661348
Rice,1859,3632.136825888747,36.92671711076975,24.904661370430645,71.96360730942565,5.297117167156463,15.695386122509003,6.475737356287019,190.20954612343144,57.44893447094804,161.41174782868606,2.3801179521299507,33.083795874059504,0.3061260316793424,47474.21204114568,4757.146738702973,225841792.9840296
Rice,1860,4145.4086912396415,29.401131757664526,25.21080785538748,77.06009193873298,8.472761134470456,21.997828839209728,6.063033761173084,153.3703962480176,36.12064156309677,181.24513219913004,2.583695549565368,27.73663056299607,0.1975492518509769,41911.58160316566,5511.049182934938,230976787.54963705
Rice,1861,3257.518928772455,30.72307326519369,20.1103440592848,92.00045822961746,4.588755414450706,18.647747132713803,5.685138051718015,233.126700377369,59.08522330111185,224.46127055608025,1.516053179401508,20.329874859754415,0.1958199410481651,45100.91345055715,8630.220612680156,389230832.911702
Rice,1862,4310.835116343773,33.97413102170308,23.60310116260192,83.27628360911893,4.876856393117248,23.7161791888744,6.046926312230183,207.4707792374246,51.13506231697025,107.04489501625825,1.4157084218901985,42.141008492791116,0.15795906754758854,30554.453363853023,6211.116323047771,189777264.0300294
Rice,1863,3433.04060515605,31.55672716464949,24.31427543110547,70.39926004681112,6.8320232014844855,17.140756032986495,6.65917791340662,290.5244608987137,63.95432583261502,132.24105678861352,1.0779578376532117,27.867921328994754,0.5165545514901785,3519.864860728267,9220.951943334523,32456504.727807216
Rice,1864,3744.5493708018544,33.96842848916889,22.005463344901763,86.98192713110376,4.532991265668859,11.127066726037132,6.820471890509008,224.32369743092977,61.30414378566416,165.22410079056192,1.616005083097767,44.57306953022599,0.6595911152782855,35040.12707186691,7465.105205911585,261578235.01999712
Rice,1865,3541.4608454100403,28.91582073326634,25.503881452773456,64.78865208216365,8.751186769104013,16.690086594369337,5.462832322096549,231.2851421067537,72.37675015258449,209.83373296143418,3.0164028696536245,39.76350100132152,0.5845935951624968,42610.58692670064,6338.220002565685,270075274.37987787
Rice,1866,3374.502013288779,32.894249636431404,21.32725665091761,94.56838027988265,8.720296698433067,10.591402170527589,6.763937931289221,288.7872476123499,30.83452070764001,185.1917845828944,3.2887207439701047,21.018379357573966,0.588194187072788,15570.101361254987,9118.037630017448,141968770.11510888
Rice,1867,4293.063976483971,36.4454939853507,21.914602839459533,89.0120415952737,4.185038173577463,18.944048177230798,5.575022093219258,168.08503286659183,24.61719209775255,204.44331638172096,1.8496874094201654,41.74300314586284,0.14574943855925968,16449.226553699904,3927.1645217490573,64598818.93190277
Rice,1868,3809.236938563006,35.90723164838963,21.91251501759242,81.90619817529532,8.429888741180935,19.23794782273457,5.582398686884084,153.6601172334807,72.2059324340558,103.19041162755806,3.1867541817104987,35.868114020816364,0.7573473889590273,40140.378552909606,4898.054368422446,196609756.52120954
Rice,1869,3719.8134304558635,34.2750546321837,25.242062685118032,94.44292142197533,7.841367069322591,16.266501732510008,6.053392505692676,260.63734523833375,34.32662874609814,116.5711169697092,1.8865553941019413,28.61716974962245,0.3074156843191931,12446.779801445588,7281.980060639149,90637202.33329287
Rice,1870,3063.1397844545427,28.178739347334137,25.92633433841619,74.97205968075518,5.921633235798408,20.194709240396048,5.545634719662661,292.4941775925338,67.18070086493313,113.41165034683893,2.043951939462321,46.37354922686494,0.7613124156039872,23902.674051243615,7371.89759266921,176208065.2967196
Rice,1871,4486.752939205465,30.316717013834435,25.656390644810756,82.7376327147329,7.038683974394296,17.69032766524763,5.576674529294396,176.47920480082624,33.22917254421052,127.96573932163818,2.948961183916883,30.5037577750019,0.14048987359437748,48486.028876899756,6022.820789883833,292022662.73869973
Rice,1872,4325.678827445138,37.277522831952126,25.96944693587861,66.08633372268206,5.981210094513294,21.37357713556137,6.740051545134481,173.08438595097826,68.94998749943707,133.66608577549908,1.5595440370565576,36.10923268680241,0.5150579543891922,29424.224184052746,3367.758400934916,99093678.18683596
Rice,1873,4333.1221198034655,37.556514982297536,25.172765703592702,88.33306261537074,7.276209903195109,18.26286055913709,5.217466899778525,211.2679819606048,42.36131102073884,138.96306756404894,2.8085502842214622,34.87627205236312,0.15673235113535355,11788.976895540756,2853.270279163127,33637137.39778723
Rice,1874,4024.888145489394,28.761308594903003,25.10724148429261,77.3301284454891,6.40293288663324,18.886116769892766,7.061702414812872,202.17138118532895,60.68096915354381,184.85979459936866,1.6675706754235533,46.358899590654744,0.6581982151248497,33264.139898262845,5775.89057020256,192130031.96427512
Rice,1875,4046.2071925039254,34.801407717603006,23.711668269291106,86.34508238451744,4.793025526465368,23.213061387983927,7.1796088193630805,154.38709245518388,69.54900503388576,119.33048012101678,1.8377971356478549,42.30524768874823,0.21253192723381575,41080.384181834044,5776.175824920376,237287521.98955122
Rice,1876,4248.201266936613,33.074677337608364,20.038315230301002,70.04633466112195,7.084634591878711,24.717792670411352,6.579533817541671,188.97053715962397,58.040342185976684,180.99780695737832,2.9496134878778593,23.20941916480875,0.6327195317514196,27522.062355129405,7037.036632299853,193673760.9894864
Rice,1877,3948.932839700922,37.320281055100175,20.615058367944076,92.80299705327579,7.439428611504066,11.01755588657758,5.752408917367041,256.22581329679224,24.0410360881263,187.32556902644097,1.8647076423823918,38.62746553302431,0.13201942366875902,43705.303501466435,4131.394820680431,180563864.52222472
Rice,1878,4460.233453766095,37.68877855285692,24.497910990457548,64.55301840457211,7.791315979645113,10.368803746882023,5.055308878822493,198.5415328724312,49.318591424279944,215.56111267116898,2.7082384415162633,33.37708119130245,0.29153866639716614,49859.100507727846,2486.6646838752467,123982864.40235321
Rice,1879,3245.4357317875038,35.948095487499295,24.16209335468893,67.72693644760662,4.411905228079213,20.207489531120697,6.636278035702838,190.98892904973138,77.05181373502462,122.65868376713503,2.080837002606505,48.30847760502797,0.39380912184828565,32287.77143554019,6682.080654124366,215749492.87421244
Rice,1880,3596.3915969441914,30.7421520234867,25.90386588775897,74.32669022102651,8.470496018395671,13.449319088366293,5.532761760062709,154.67011243267672,59.1000095225531,155.2789515585642,3.1608956245990925,34.19629720074671,0.7777353995403052,10090.750269452936,7774.306399085772,78448584.39138444
Rice,1881,4156.382766966078,36.44783228116888,24.56614394565799,81.91771125709954,4.656224388411938,10.487892692368778,7.3021196195392175,242.49754717811072,67.79223745857058,172.22835272688252,1.2932704724059862,23.755573766076512,0.57989570106028,22084.98885007367,4307.190909343621,95124263.20799254
Rice,1882,3300.787090050505,32.91594546741437,20.385253622450804,80.36899906700395,5.344967022175489,21.96338650955782,5.775904897308934,218.28302236227017,20.697232394486036,110.86703316918383,1.981233891016712,34.39816504151371,0.5200143836835126,15291.466356755858,9264.836023568532,141672928.35525793
Rice,1883,4169.776483340025,28.396188253483572,22.883041683546974,63.67255624463612,5.210225079312638,24.799938899007195,5.356238857253783,224.8332230177034,57.089344059087146,205.36974558161558,2.3991217087172854,20.29312542257551,0.32852291577079434,26367.87052585086,4755.588696558235,125394747.02504739
Rice,1884,3131.79974871725,31.506269312091806,20.1992186527482,62.75024740042573,5.98461638100798,11.990736310645906,6.418852120653895,253.41974537058985,68.03520194654497,130.02253663672153,1.4187064556476745,23.137035210032007,0.5455011746805457,35617.31059785816,10201.77337572501,363359730.9721576
Rice,1885,4063.590779176375,36.70969123746086,24.28452159279457,88.06048290744272,5.69725096271403,22.222376706197686,5.200287115961688,284.22249840907915,52.85554256922418,222.59466549437406,2.1307957112957503,39.30733085589575,0.46848186265527925,36847.886566011264,4342.8890086089705,160026281.55800048
Rice,1886,3122.4449730458846,28.603520839905638,21.482619404060877,65.5840638039616,8.358917832961009,13.288209810370665,7.439663139547829,200.53436876566602,30.927074941321955,218.45477607137187,2.64676943875219,34.94587149359417,0.48875448565634194,36240.88713534093,7346.376577972578,266239204.4160163
Rice,1887,3299.3136763937177,34.802282424312914,20.433190453875056,61.07283757720321,5.288414442556069,16.939344351089744,7.170681263520951,259.0753604649462,64.56239127199886,163.8240001672113,1.8648374813674073,31.131162889538082,0.7913546946152406,2965.3503792116417,7732.61093429378,22929900.766304146
Rice,1888,4300.547244183673,33.786754085723935,22.631692515137544,85.38401811452978,6.433344707123514,23.10134857122491,7.251754660028146,213.25813903101832,36.60966783410309,188.85254928900434,3.2809083640417276,26.319865670169996,0.536076608494438,31946.450784533507,6272.719157015908,200391113.8348092
Rice,1889,4073.7374470231325,37.09032520665641,21.078098653221453,68.31401637233571,8.856975470208198,12.714654290642347,7.135962733423948,223.8416784672052,34.833864464190626,230.6124851908767,2.1132631375066637,35.4445206178907,0.351463358579836,30054.591720311444,4097.6842188141145,123154226.19522156
Rice,1890,3245.2858088775342,31.910815366517607,25.816473934011725,69.03467014453946,7.283683322706461,14.877850963370424,6.9336828142165015,169.63104910775246,78.18926270471269,168.06843120754587,1.59012615836616,22.204902419900378,0.21883053356127852,26468.923479244866,9971.234085138503,263927831.99316922
Rice,1891,3646.331285492709,30.4871427258763,23.70286991962418,84.7372025909906,4.835209539504749,12.514288244324765,5.091678567333857,260.46030225984606,59.828271657308306,171.19463136247208,3.110426122422993,44.170104588501594,0.5097480550777266,43545.29274514967,7810.707456592918,340119542.74406207
Rice,1892,3308.7618150551525,29.119196193977277,21.618497669101938,61.99803996312602,6.65584764000516,24.049085384424423,5.098358851671274,168.316487101504,47.13194169700611,240.08125262918574,1.7903902624418762,35.217044260651775,0.12910100133527447,8268.816847142354,7156.364989804233,59174671.391992964
Rice,1893,3682.1097834507887,33.1559602857925,22.933079481541522,83.34024901411365,4.698256273781564,10.449603848090169,5.769824853977977,255.70211441049702,32.1112071273769,201.0148649987376,3.424780115268176,22.81702147368255,0.5708214827575885,22743.760745923988,8151.506099427801,185395904.44432598
Rice,1894,4302.213381566258,29.77149789447386,24.15575571335699,89.33403513768386,8.723071097370116,20.24872042434469,6.2429369100210685,242.67708603018207,72.1342990687231,185.59146199582443,1.0759676492420922,47.92846086520933,0.5826687257220928,34149.15590308508,6752.57944145112,230594888.09408146
Rice,1895,3590.796608481238,34.51232977041492,20.639558181847946,83.02458566110626,8.997068628853333,10.723180582908341,7.442935460553294,211.0361941084306,72.24520702023554,217.357822608741,2.4175406524666694,42.153476277539795,0.7149608929109436,20802.875760900617,6994.383311824981,145503287.06001168
Rice,1896,3490.549742344858,34.67593385563585,24.84707565164755,86.67997971718155,7.989068244293172,16.533749722193996,7.044585540437554,168.03135830559125,52.669345877650976,100.86379907471823,1.8114645747506757,30.993846046141936,0.3773208841264788,35077.89312780325,6950.723588617407,243816739.20242244
Rice,1897,3356.3161963114912,31.7325179162934,21.363617763578908,62.561857331895524,7.01724296690689,20.023191978325244,6.5487258650240365,219.52410657008585,42.78714681075379,229.50004743577378,2.297704462840545,34.37545632889193,0.11794944606450498,17721.14355368166,9524.391746758669,168783113.4058112
Rice,1898,3570.2934281787857,31.988227808969004,23.481034215363994,78.67608913544075,7.039525463967223,21.473248923131926,7.032464346790234,257.71846143397414,77.33142175729608,102.73488740145424,1.4894449642088652,20.226886249344265,0.5532322999082222,45003.49689854936,9438.167526141651,424750542.9907051
Rice,1899,3090.4010854343414,37.34436026805514,22.109736123437806,63.549728995722575,6.429358795931629,13.85164851580762,5.712182254904807,196.09349473894298,68.1815538699598,180.87419150128818,1.778269247890009,38.31001349932755,0.6013054719562355,14358.576035943155,5963.100926652614,85621638.06534465
